Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime,Hour,Day,DayOfWeek,Month,IsWeekend,Lag_1,Lag_24,RollingMean_6,RollingMean_24,Device_Total_Consumption,Device_Avg_Consumption,Device_Max_Consumption,Device_Min_Consumption
1.628,0.0,242.17,6.6,0.0,0.0,18.0,2006-12-18 16:02:00,16.0,18.0,0.0,12.0,0.0,1.686,1.812,1.6820000000000004,1.7275833333333332,18.0,6.0,18.0,0.0
1.622,0.0,242.81,6.6,0.0,0.0,18.0,2006-12-18 16:03:00,16.0,18.0,0.0,12.0,0.0,1.628,1.814,1.666666666666667,1.7195833333333332,18.0,6.0,18.0,0.0
1.616,0.0,242.32,6.6,0.0,0.0,18.0,2006-12-18 16:04:00,16.0,18.0,0.0,12.0,0.0,1.622,1.822,1.6530000000000002,1.711,18.0,6.0,18.0,0.0
1.61,0.0,241.7,6.6,0.0,0.0,18.0,2006-12-18 16:05:00,16.0,18.0,0.0,12.0,0.0,1.616,1.806,1.6403333333333334,1.7028333333333332,18.0,6.0,18.0,0.0
1.608,0.0,241.61,6.6,0.0,0.0,18.0,2006-12-18 16:06:00,16.0,18.0,0.0,12.0,0.0,1.61,1.808,1.6283333333333336,1.6945,18.0,6.0,18.0,0.0
1.614,0.0,242.05,6.6,0.0,0.0,18.0,2006-12-18 16:07:00,16.0,18.0,0.0,12.0,0.0,1.608,1.816,1.6163333333333336,1.6860833333333334,18.0,6.0,18.0,0.0
1.662,0.0,241.85,6.8,0.0,0.0,18.0,2006-12-18 16:08:00,16.0,18.0,0.0,12.0,0.0,1.614,1.822,1.622,1.6794166666666666,18.0,6.0,18.0,0.0
1.73,0.106,242.08,7.0,0.0,0.0,18.0,2006-12-18 16:09:00,16.0,18.0,0.0,12.0,0.0,1.662,1.766,1.6400000000000003,1.6779166666666667,18.0,6.0,18.0,0.0
1.734,0.1,242.31,7.0,0.0,0.0,18.0,2006-12-18 16:10:00,16.0,18.0,0.0,12.0,0.0,1.73,1.706,1.659666666666667,1.679083333333333,18.0,6.0,18.0,0.0
1.734,0.094,242.45,7.0,0.0,0.0,18.0,2006-12-18 16:11:00,16.0,18.0,0.0,12.0,0.0,1.734,1.7,1.6803333333333337,1.6805,18.0,6.0,18.0,0.0
1.742,0.098,243.34,7.0,0.0,0.0,18.0,2006-12-18 16:12:00,16.0,18.0,0.0,12.0,0.0,1.734,1.684,1.7026666666666668,1.6829166666666666,18.0,6.0,18.0,0.0
1.748,0.1,243.83,7.2,0.0,0.0,18.0,2006-12-18 16:13:00,16.0,18.0,0.0,12.0,0.0,1.742,1.688,1.7250000000000003,1.6854166666666668,18.0,6.0,18.0,0.0
1.748,0.102,244.05,7.0,0.0,0.0,18.0,2006-12-18 16:14:00,16.0,18.0,0.0,12.0,0.0,1.748,1.69,1.7393333333333336,1.687833333333333,18.0,6.0,18.0,0.0
1.738,0.106,243.76,7.0,0.0,0.0,18.0,2006-12-18 16:15:00,16.0,18.0,0.0,12.0,0.0,1.748,1.686,1.740666666666667,1.6899999999999995,18.0,6.0,18.0,0.0
1.72,0.11,242.94,7.0,0.0,0.0,19.0,2006-12-18 16:16:00,16.0,18.0,0.0,12.0,0.0,1.738,1.718,1.7383333333333335,1.6900833333333332,19.0,6.333333333333333,19.0,0.0
1.72,0.11,242.9,7.0,0.0,0.0,18.0,2006-12-18 16:17:00,16.0,18.0,0.0,12.0,0.0,1.72,1.714,1.7360000000000004,1.6903333333333337,18.0,6.0,18.0,0.0
1.722,0.112,243.16,7.0,0.0,0.0,18.0,2006-12-18 16:18:00,16.0,18.0,0.0,12.0,0.0,1.72,1.71,1.732666666666667,1.6908333333333332,18.0,6.0,18.0,0.0
1.7,0.104,241.45,7.0,0.0,0.0,17.0,2006-12-18 16:19:00,16.0,18.0,0.0,12.0,0.0,1.722,1.708,1.7246666666666668,1.6905,17.0,5.666666666666667,17.0,0.0
1.7,0.104,241.53,7.0,0.0,0.0,18.0,2006-12-18 16:20:00,16.0,18.0,0.0,12.0,0.0,1.7,1.712,1.716666666666667,1.6900000000000002,18.0,6.0,18.0,0.0
1.714,0.11,242.57,7.0,0.0,0.0,18.0,2006-12-18 16:21:00,16.0,18.0,0.0,12.0,0.0,1.7,1.714,1.7126666666666666,1.6900000000000002,18.0,6.0,18.0,0.0
1.728,0.114,243.74,7.0,0.0,0.0,19.0,2006-12-18 16:22:00,16.0,18.0,0.0,12.0,0.0,1.714,1.698,1.7140000000000004,1.69125,19.0,6.333333333333333,19.0,0.0
1.696,0.054,243.83,6.8,0.0,0.0,18.0,2006-12-18 16:23:00,16.0,18.0,0.0,12.0,0.0,1.728,1.686,1.7100000000000002,1.6916666666666669,18.0,6.0,18.0,0.0
1.648,0.0,244.22,6.6,0.0,0.0,18.0,2006-12-18 16:24:00,16.0,18.0,0.0,12.0,0.0,1.696,1.68,1.6976666666666669,1.6903333333333332,18.0,6.0,18.0,0.0
1.646,0.0,244.63,6.6,0.0,0.0,18.0,2006-12-18 16:25:00,16.0,18.0,0.0,12.0,0.0,1.648,1.686,1.688666666666667,1.6886666666666663,18.0,6.0,18.0,0.0
1.646,0.0,244.54,6.6,0.0,0.0,19.0,2006-12-18 16:26:00,16.0,18.0,0.0,12.0,0.0,1.646,1.628,1.6796666666666669,1.6894166666666666,19.0,6.333333333333333,19.0,0.0
1.646,0.0,244.51,6.6,0.0,0.0,18.0,2006-12-18 16:27:00,16.0,18.0,0.0,12.0,0.0,1.646,1.622,1.6683333333333332,1.690416666666667,18.0,6.0,18.0,0.0
1.638,0.0,243.93,6.6,0.0,0.0,18.0,2006-12-18 16:28:00,16.0,18.0,0.0,12.0,0.0,1.646,1.616,1.653333333333333,1.6913333333333334,18.0,6.0,18.0,0.0
1.644,0.0,244.37,6.6,0.0,0.0,18.0,2006-12-18 16:29:00,16.0,18.0,0.0,12.0,0.0,1.638,1.61,1.6446666666666667,1.69275,18.0,6.0,18.0,0.0
1.638,0.0,244.02,6.6,0.0,0.0,18.0,2006-12-18 16:30:00,16.0,18.0,0.0,12.0,0.0,1.644,1.608,1.643,1.694,18.0,6.0,18.0,0.0
1.642,0.0,244.3,6.6,0.0,0.0,19.0,2006-12-18 16:31:00,16.0,18.0,0.0,12.0,0.0,1.638,1.614,1.642333333333334,1.6951666666666665,19.0,6.333333333333333,19.0,0.0
1.72,0.058,244.71,7.0,0.0,0.0,18.0,2006-12-18 16:32:00,16.0,18.0,0.0,12.0,0.0,1.642,1.662,1.6546666666666667,1.6975833333333332,18.0,6.0,18.0,0.0
1.714,0.082,244.04,7.0,0.0,0.0,18.0,2006-12-18 16:33:00,16.0,18.0,0.0,12.0,0.0,1.72,1.73,1.6660000000000004,1.6969166666666666,18.0,6.0,18.0,0.0
2.332,0.462,242.34,10.0,0.0,0.0,18.0,2006-12-18 16:34:00,16.0,18.0,0.0,12.0,0.0,1.714,1.734,1.781666666666667,1.721833333333333,18.0,6.0,18.0,0.0
2.544,0.582,241.14,11.0,0.0,0.0,18.0,2006-12-18 16:35:00,16.0,18.0,0.0,12.0,0.0,2.332,1.734,1.9316666666666669,1.7555833333333333,18.0,6.0,18.0,0.0
2.536,0.578,241.32,11.0,0.0,0.0,18.0,2006-12-18 16:36:00,16.0,18.0,0.0,12.0,0.0,2.544,1.742,2.0813333333333337,1.7886666666666666,18.0,6.0,18.0,0.0
2.622,0.582,241.44,11.2,0.0,0.0,18.0,2006-12-18 16:37:00,16.0,18.0,0.0,12.0,0.0,2.536,1.748,2.2446666666666677,1.8250833333333332,18.0,6.0,18.0,0.0
2.6,0.576,240.88,11.2,0.0,0.0,17.0,2006-12-18 16:38:00,16.0,18.0,0.0,12.0,0.0,2.622,1.748,2.3913333333333338,1.8605833333333333,17.0,5.666666666666667,17.0,0.0
2.55,0.58,240.89,11.0,0.0,0.0,18.0,2006-12-18 16:39:00,16.0,18.0,0.0,12.0,0.0,2.6,1.738,2.530666666666667,1.8944166666666664,18.0,6.0,18.0,0.0
2.522,0.576,241.18,10.8,0.0,0.0,18.0,2006-12-18 16:40:00,16.0,18.0,0.0,12.0,0.0,2.55,1.72,2.5623333333333336,1.9278333333333333,18.0,6.0,18.0,0.0
2.518,0.576,240.96,10.8,0.0,0.0,18.0,2006-12-18 16:41:00,16.0,18.0,0.0,12.0,0.0,2.522,1.72,2.5580000000000003,1.961083333333333,18.0,6.0,18.0,0.0
1.628,0.0,242.2,6.6,0.0,0.0,18.0,2006-12-18 16:42:00,16.0,18.0,0.0,12.0,0.0,2.518,1.722,2.4066666666666667,1.9571666666666667,18.0,6.0,18.0,0.0
2.154,0.302,242.02,9.2,0.0,0.0,18.0,2006-12-18 16:43:00,16.0,18.0,0.0,12.0,0.0,1.628,1.7,2.328666666666667,1.9760833333333332,18.0,6.0,18.0,0.0
2.462,0.474,241.38,10.6,0.0,0.0,17.0,2006-12-18 16:44:00,16.0,18.0,0.0,12.0,0.0,2.154,1.7,2.3056666666666668,2.007833333333333,17.0,5.666666666666667,17.0,0.0
2.456,0.472,241.2,10.4,0.0,0.0,18.0,2006-12-18 16:45:00,16.0,18.0,0.0,12.0,0.0,2.462,1.714,2.2900000000000005,2.03875,18.0,6.0,18.0,0.0
2.558,0.514,242.55,11.0,0.0,0.0,18.0,2006-12-18 16:46:00,16.0,18.0,0.0,12.0,0.0,2.456,1.728,2.2960000000000003,2.0733333333333333,18.0,6.0,18.0,0.0
2.714,0.646,242.59,11.6,0.0,0.0,18.0,2006-12-18 16:47:00,16.0,18.0,0.0,12.0,0.0,2.558,1.696,2.3286666666666678,2.11575,18.0,6.0,18.0,0.0
2.682,0.636,241.56,11.6,0.0,0.0,18.0,2006-12-18 16:48:00,16.0,18.0,0.0,12.0,0.0,2.714,1.648,2.5043333333333337,2.1588333333333334,18.0,6.0,18.0,0.0
2.466,0.498,241.91,10.6,0.0,0.0,18.0,2006-12-18 16:49:00,16.0,18.0,0.0,12.0,0.0,2.682,1.646,2.556333333333334,2.193,18.0,6.0,18.0,0.0
2.4,0.51,241.24,10.4,0.0,0.0,18.0,2006-12-18 16:50:00,16.0,18.0,0.0,12.0,0.0,2.466,1.646,2.5460000000000003,2.224416666666667,18.0,6.0,18.0,0.0
2.578,0.598,241.13,11.0,0.0,0.0,18.0,2006-12-18 16:51:00,16.0,18.0,0.0,12.0,0.0,2.4,1.646,2.5663333333333336,2.26325,18.0,6.0,18.0,0.0
2.554,0.586,241.0,11.0,0.0,0.0,17.0,2006-12-18 16:52:00,16.0,18.0,0.0,12.0,0.0,2.578,1.638,2.565666666666667,2.301416666666667,17.0,5.666666666666667,17.0,0.0
1.724,0.11,242.44,7.0,0.0,0.0,18.0,2006-12-18 16:53:00,16.0,18.0,0.0,12.0,0.0,2.554,1.644,2.400666666666667,2.30475,18.0,6.0,18.0,0.0
1.748,0.108,242.07,7.2,0.0,0.0,18.0,2006-12-18 16:54:00,16.0,18.0,0.0,12.0,0.0,1.724,1.638,2.245,2.309333333333333,18.0,6.0,18.0,0.0
1.828,0.104,241.95,7.4,0.0,0.0,18.0,2006-12-18 16:55:00,16.0,18.0,0.0,12.0,0.0,1.748,1.642,2.138666666666667,2.317083333333333,18.0,6.0,18.0,0.0
1.926,0.102,241.55,8.0,0.0,0.0,18.0,2006-12-18 16:56:00,16.0,18.0,0.0,12.0,0.0,1.828,1.72,2.0596666666666668,2.3256666666666668,18.0,6.0,18.0,0.0
1.908,0.096,240.36,7.8,0.0,0.0,18.0,2006-12-18 16:57:00,16.0,18.0,0.0,12.0,0.0,1.926,1.714,1.9480000000000004,2.33375,18.0,6.0,18.0,0.0
1.898,0.092,239.69,7.8,0.0,0.0,17.0,2006-12-18 16:58:00,16.0,18.0,0.0,12.0,0.0,1.908,2.332,1.838666666666667,2.3156666666666665,17.0,5.666666666666667,17.0,0.0
1.868,0.094,239.96,7.8,0.0,0.0,18.0,2006-12-18 16:59:00,16.0,18.0,0.0,12.0,0.0,1.898,2.544,1.862666666666667,2.2875,18.0,6.0,18.0,0.0
1.946,0.088,239.07,8.0,0.0,0.0,17.0,2006-12-18 17:00:00,17.0,18.0,0.0,12.0,0.0,1.868,2.536,1.895666666666667,2.2629166666666665,17.0,5.666666666666667,17.0,0.0
1.804,0.0,240.26,7.4,0.0,0.0,18.0,2006-12-18 17:01:00,17.0,18.0,0.0,12.0,0.0,1.946,2.622,1.8916666666666668,2.228833333333333,18.0,6.0,18.0,0.0
1.764,0.0,240.63,7.2,0.0,0.0,18.0,2006-12-18 17:02:00,17.0,18.0,0.0,12.0,0.0,1.804,2.6,1.8646666666666671,2.194,18.0,6.0,18.0,0.0
1.752,0.0,239.65,7.2,0.0,0.0,17.0,2006-12-18 17:03:00,17.0,18.0,0.0,12.0,0.0,1.764,2.55,1.838666666666667,2.16075,17.0,5.666666666666667,17.0,0.0
1.744,0.0,239.1,7.2,0.0,0.0,18.0,2006-12-18 17:04:00,17.0,18.0,0.0,12.0,0.0,1.752,2.522,1.8130000000000004,2.1283333333333334,18.0,6.0,18.0,0.0
1.752,0.0,239.72,7.2,0.0,0.0,17.0,2006-12-18 17:05:00,17.0,18.0,0.0,12.0,0.0,1.744,2.518,1.7936666666666667,2.096416666666667,17.0,5.666666666666667,17.0,0.0
1.732,0.0,238.26,7.2,0.0,0.0,18.0,2006-12-18 17:06:00,17.0,18.0,0.0,12.0,0.0,1.752,1.628,1.7580000000000002,2.10075,18.0,6.0,18.0,0.0
1.736,0.0,238.49,7.2,0.0,0.0,17.0,2006-12-18 17:07:00,17.0,18.0,0.0,12.0,0.0,1.732,2.154,1.746666666666667,2.083333333333333,17.0,5.666666666666667,17.0,0.0
1.746,0.0,238.75,7.2,0.0,0.0,18.0,2006-12-18 17:08:00,17.0,18.0,0.0,12.0,0.0,1.736,2.462,1.743666666666667,2.0535,18.0,6.0,18.0,0.0
1.742,0.0,238.41,7.2,0.0,0.0,17.0,2006-12-18 17:09:00,17.0,18.0,0.0,12.0,0.0,1.746,2.456,1.7420000000000002,2.02375,17.0,5.666666666666667,17.0,0.0
1.762,0.0,239.92,7.2,0.0,0.0,18.0,2006-12-18 17:10:00,17.0,18.0,0.0,12.0,0.0,1.742,2.558,1.745,1.9905833333333327,18.0,6.0,18.0,0.0
1.854,0.0,239.33,7.6,0.0,0.0,17.0,2006-12-18 17:11:00,17.0,18.0,0.0,12.0,0.0,1.762,2.714,1.7620000000000005,1.95475,17.0,5.666666666666667,17.0,0.0
1.934,0.0,239.33,8.0,0.0,0.0,18.0,2006-12-18 17:12:00,17.0,18.0,0.0,12.0,0.0,1.854,2.682,1.7956666666666667,1.9235833333333328,18.0,6.0,18.0,0.0
2.24,0.06,238.75,9.4,0.0,0.0,17.0,2006-12-18 17:13:00,17.0,18.0,0.0,12.0,0.0,1.934,2.466,1.879666666666667,1.9141666666666668,17.0,5.666666666666667,17.0,0.0
2.528,0.062,238.75,10.6,0.0,0.0,18.0,2006-12-18 17:14:00,17.0,18.0,0.0,12.0,0.0,2.24,2.4,2.01,1.9195,18.0,6.0,18.0,0.0
2.804,0.058,238.25,11.6,0.0,0.0,17.0,2006-12-18 17:15:00,17.0,18.0,0.0,12.0,0.0,2.528,2.578,2.187,1.9289166666666664,17.0,5.666666666666667,17.0,0.0
2.932,0.056,237.88,12.2,0.0,0.0,17.0,2006-12-18 17:16:00,17.0,18.0,0.0,12.0,0.0,2.804,2.554,2.382,1.9446666666666663,17.0,5.666666666666667,17.0,0.0
3.046,0.064,238.39,12.8,0.0,0.0,18.0,2006-12-18 17:17:00,17.0,18.0,0.0,12.0,0.0,2.932,1.724,2.580666666666667,1.99975,18.0,6.0,18.0,0.0
2.908,0.058,237.87,12.2,0.0,0.0,17.0,2006-12-18 17:18:00,17.0,18.0,0.0,12.0,0.0,3.046,1.748,2.7430000000000003,2.048083333333333,17.0,5.666666666666667,17.0,0.0
2.618,0.058,238.09,11.0,0.0,0.0,17.0,2006-12-18 17:19:00,17.0,18.0,0.0,12.0,0.0,2.908,1.828,2.8060000000000005,2.081,17.0,5.666666666666667,17.0,0.0
2.706,0.054,237.11,11.4,0.0,0.0,18.0,2006-12-18 17:20:00,17.0,18.0,0.0,12.0,0.0,2.618,1.926,2.8356666666666666,2.1135,18.0,6.0,18.0,0.0
2.77,0.052,237.91,11.6,0.0,0.0,17.0,2006-12-18 17:21:00,17.0,18.0,0.0,12.0,0.0,2.706,1.908,2.8300000000000005,2.1494166666666668,17.0,5.666666666666667,17.0,0.0
2.492,0.0,238.96,10.4,0.0,0.0,17.0,2006-12-18 17:22:00,17.0,18.0,0.0,12.0,0.0,2.77,1.898,2.7566666666666677,2.174166666666667,17.0,5.666666666666667,17.0,0.0
1.95,0.0,239.13,8.0,0.0,0.0,18.0,2006-12-18 17:23:00,17.0,18.0,0.0,12.0,0.0,2.492,1.868,2.5740000000000003,2.177583333333333,18.0,6.0,18.0,0.0
1.956,0.0,239.57,8.0,0.0,0.0,18.0,2006-12-18 17:24:00,17.0,18.0,0.0,12.0,0.0,1.95,1.946,2.4153333333333333,2.178,18.0,6.0,18.0,0.0
2.068,0.122,239.48,8.6,0.0,0.0,17.0,2006-12-18 17:25:00,17.0,18.0,0.0,12.0,0.0,1.956,1.804,2.3236666666666674,2.189,17.0,5.666666666666667,17.0,0.0
2.036,0.108,239.94,8.4,0.0,0.0,18.0,2006-12-18 17:26:00,17.0,18.0,0.0,12.0,0.0,2.068,1.764,2.212,2.200333333333333,18.0,6.0,18.0,0.0
1.876,0.094,240.22,7.8,0.0,0.0,17.0,2006-12-18 17:27:00,17.0,18.0,0.0,12.0,0.0,2.036,1.752,2.063,2.2055,17.0,5.666666666666667,17.0,0.0
1.828,0.09,238.99,7.6,0.0,0.0,18.0,2006-12-18 17:28:00,17.0,18.0,0.0,12.0,0.0,1.876,1.744,1.9523333333333337,2.209,18.0,6.0,18.0,0.0
1.818,0.088,238.35,7.6,0.0,0.0,17.0,2006-12-18 17:29:00,17.0,18.0,0.0,12.0,0.0,1.828,1.752,1.9303333333333337,2.21175,17.0,5.666666666666667,17.0,0.0
2.186,0.21,238.18,9.2,0.0,0.0,18.0,2006-12-18 17:30:00,17.0,18.0,0.0,12.0,0.0,1.818,1.732,1.9686666666666668,2.2306666666666666,18.0,6.0,18.0,0.0
1.982,0.086,238.54,8.2,0.0,0.0,17.0,2006-12-18 17:31:00,17.0,18.0,0.0,12.0,0.0,2.186,1.736,1.9543333333333333,2.2409166666666667,17.0,5.666666666666667,17.0,0.0
1.978,0.086,238.53,8.2,0.0,0.0,17.0,2006-12-18 17:32:00,17.0,18.0,0.0,12.0,0.0,1.982,1.746,1.9446666666666668,2.2505833333333336,17.0,5.666666666666667,17.0,0.0
1.97,0.084,238.41,8.2,0.0,0.0,18.0,2006-12-18 17:33:00,17.0,18.0,0.0,12.0,0.0,1.978,1.742,1.9603333333333337,2.2600833333333337,18.0,6.0,18.0,0.0
1.974,0.086,238.79,8.2,0.0,0.0,17.0,2006-12-18 17:34:00,17.0,18.0,0.0,12.0,0.0,1.97,1.762,1.9846666666666668,2.2689166666666667,17.0,5.666666666666667,17.0,0.0
1.988,0.09,239.7,8.2,0.0,0.0,18.0,2006-12-18 17:35:00,17.0,18.0,0.0,12.0,0.0,1.974,1.854,2.0130000000000003,2.2745,18.0,6.0,18.0,0.0
1.984,0.086,239.31,8.2,0.0,0.0,17.0,2006-12-18 17:36:00,17.0,18.0,0.0,12.0,0.0,1.988,1.934,1.9793333333333336,2.2765833333333334,17.0,5.666666666666667,17.0,0.0
2.316,0.29,238.64,10.0,0.0,0.0,18.0,2006-12-18 17:37:00,17.0,18.0,0.0,12.0,0.0,1.984,2.24,2.035,2.27975,18.0,6.0,18.0,0.0
2.812,0.566,237.69,12.2,0.0,0.0,17.0,2006-12-18 17:38:00,17.0,18.0,0.0,12.0,0.0,2.316,2.528,2.174,2.291583333333333,17.0,5.666666666666667,17.0,0.0
2.776,0.522,237.55,12.0,0.0,0.0,17.0,2006-12-18 17:39:00,17.0,18.0,0.0,12.0,0.0,2.812,2.804,2.3083333333333336,2.2904166666666668,17.0,5.666666666666667,17.0,0.0
2.722,0.44,237.97,11.6,0.0,0.0,18.0,2006-12-18 17:40:00,17.0,18.0,0.0,12.0,0.0,2.776,2.932,2.4330000000000003,2.2816666666666667,18.0,6.0,18.0,0.0
2.392,0.248,238.13,10.4,0.0,0.0,17.0,2006-12-18 17:41:00,17.0,18.0,0.0,12.0,0.0,2.722,3.046,2.5003333333333333,2.2544166666666667,17.0,5.666666666666667,17.0,0.0
1.89,0.0,238.85,7.8,0.0,0.0,18.0,2006-12-18 17:42:00,17.0,18.0,0.0,12.0,0.0,2.392,2.908,2.484666666666667,2.212,18.0,6.0,18.0,0.0
1.896,0.0,239.3,7.8,0.0,0.0,17.0,2006-12-18 17:43:00,17.0,18.0,0.0,12.0,0.0,1.89,2.618,2.4146666666666667,2.1819166666666665,17.0,5.666666666666667,17.0,0.0
1.952,0.0,239.38,8.2,0.0,0.0,18.0,2006-12-18 17:44:00,17.0,18.0,0.0,12.0,0.0,1.896,2.706,2.2713333333333336,2.1505,18.0,6.0,18.0,0.0
1.978,0.078,239.38,8.2,0.0,1.0,17.0,2006-12-18 17:45:00,17.0,18.0,0.0,12.0,0.0,1.952,2.77,2.138333333333333,2.1175,18.0,6.0,17.0,0.0
1.912,0.08,239.44,8.0,0.0,2.0,18.0,2006-12-18 17:46:00,17.0,18.0,0.0,12.0,0.0,1.978,2.492,2.0033333333333334,2.0933333333333333,20.0,6.666666666666667,18.0,0.0
1.8,0.08,239.06,7.4,0.0,1.0,17.0,2006-12-18 17:47:00,17.0,18.0,0.0,12.0,0.0,1.912,1.95,1.9046666666666667,2.087083333333333,18.0,6.0,17.0,0.0
1.818,0.078,238.54,7.6,0.0,1.0,18.0,2006-12-18 17:48:00,17.0,18.0,0.0,12.0,0.0,1.8,1.956,1.892666666666667,2.0813333333333337,19.0,6.333333333333333,18.0,0.0
1.87,0.08,239.22,7.8,0.0,2.0,17.0,2006-12-18 17:49:00,17.0,18.0,0.0,12.0,0.0,1.818,2.068,1.8883333333333336,2.0730833333333334,19.0,6.333333333333333,17.0,0.0
1.858,0.076,238.4,7.8,0.0,1.0,18.0,2006-12-18 17:50:00,17.0,18.0,0.0,12.0,0.0,1.87,2.036,1.8726666666666671,2.0656666666666665,19.0,6.333333333333333,18.0,0.0
1.868,0.078,238.83,7.8,0.0,1.0,17.0,2006-12-18 17:51:00,17.0,18.0,0.0,12.0,0.0,1.858,1.876,1.8543333333333336,2.065333333333333,18.0,6.0,17.0,0.0
1.942,0.154,238.95,8.2,0.0,2.0,18.0,2006-12-18 17:52:00,17.0,18.0,0.0,12.0,0.0,1.868,1.828,1.8593333333333335,2.0700833333333333,20.0,6.666666666666667,18.0,0.0
2.252,0.182,238.9,9.4,0.0,1.0,17.0,2006-12-18 17:53:00,17.0,18.0,0.0,12.0,0.0,1.942,1.818,1.934666666666667,2.0881666666666665,18.0,6.0,17.0,0.0
2.604,0.178,238.02,10.8,0.0,2.0,17.0,2006-12-18 17:54:00,17.0,18.0,0.0,12.0,0.0,2.252,2.186,2.065666666666667,2.105583333333333,19.0,6.333333333333333,17.0,0.0
2.652,0.18,238.25,11.0,0.0,1.0,18.0,2006-12-18 17:55:00,17.0,18.0,0.0,12.0,0.0,2.604,1.982,2.196,2.1335,19.0,6.333333333333333,18.0,0.0
2.654,0.176,237.65,11.2,0.0,1.0,17.0,2006-12-18 17:56:00,17.0,18.0,0.0,12.0,0.0,2.652,1.978,2.328666666666667,2.161666666666666,18.0,6.0,17.0,0.0
2.646,0.174,237.32,11.0,0.0,2.0,17.0,2006-12-18 17:57:00,17.0,18.0,0.0,12.0,0.0,2.654,1.97,2.458333333333333,2.189833333333333,19.0,6.333333333333333,17.0,0.0
2.384,0.176,236.82,10.0,0.0,1.0,18.0,2006-12-18 17:58:00,17.0,18.0,0.0,12.0,0.0,2.646,1.974,2.532,2.206916666666667,19.0,6.333333333333333,18.0,0.0
2.394,0.192,237.44,10.0,0.0,1.0,17.0,2006-12-18 17:59:00,17.0,18.0,0.0,12.0,0.0,2.384,1.988,2.5556666666666668,2.2238333333333333,18.0,6.0,17.0,0.0
2.786,0.178,237.25,11.8,0.0,2.0,17.0,2006-12-18 18:00:00,18.0,18.0,0.0,12.0,0.0,2.394,1.984,2.5860000000000003,2.25725,19.0,6.333333333333333,17.0,0.0
2.728,0.128,236.52,11.4,0.0,1.0,17.0,2006-12-18 18:01:00,18.0,18.0,0.0,12.0,0.0,2.786,2.316,2.598666666666667,2.2744166666666668,18.0,6.0,17.0,0.0
2.606,0.074,237.63,10.8,0.0,1.0,17.0,2006-12-18 18:02:00,18.0,18.0,0.0,12.0,0.0,2.728,2.812,2.590666666666667,2.2658333333333336,18.0,6.0,17.0,0.0
2.496,0.184,238.25,10.4,0.0,2.0,18.0,2006-12-18 18:03:00,18.0,18.0,0.0,12.0,0.0,2.606,2.776,2.565666666666667,2.2541666666666664,20.0,6.666666666666667,18.0,0.0
2.778,0.276,237.15,11.6,0.0,1.0,17.0,2006-12-18 18:04:00,18.0,18.0,0.0,12.0,0.0,2.496,2.722,2.631333333333333,2.2565,18.0,6.0,17.0,0.0
2.598,0.212,236.56,11.0,0.0,1.0,17.0,2006-12-18 18:05:00,18.0,18.0,0.0,12.0,0.0,2.778,2.392,2.6653333333333338,2.2650833333333336,18.0,6.0,17.0,0.0
2.604,0.202,237.33,11.0,0.0,1.0,17.0,2006-12-18 18:06:00,18.0,18.0,0.0,12.0,0.0,2.598,1.89,2.635,2.294833333333333,18.0,6.0,17.0,0.0
2.61,0.204,237.6,11.0,0.0,1.0,18.0,2006-12-18 18:07:00,18.0,18.0,0.0,12.0,0.0,2.604,1.896,2.615333333333333,2.324583333333333,19.0,6.333333333333333,18.0,0.0
2.594,0.2,236.91,11.0,0.0,2.0,17.0,2006-12-18 18:08:00,18.0,18.0,0.0,12.0,0.0,2.61,1.952,2.6133333333333337,2.3513333333333333,19.0,6.333333333333333,17.0,0.0
2.582,0.196,235.98,10.8,0.0,1.0,17.0,2006-12-18 18:09:00,18.0,18.0,0.0,12.0,0.0,2.594,1.978,2.627666666666667,2.3765,18.0,6.0,17.0,0.0
2.77,0.194,235.92,11.6,0.0,1.0,17.0,2006-12-18 18:10:00,18.0,18.0,0.0,12.0,0.0,2.582,1.912,2.6263333333333336,2.41225,18.0,6.0,17.0,0.0
2.814,0.138,235.49,11.8,0.0,1.0,17.0,2006-12-18 18:11:00,18.0,18.0,0.0,12.0,0.0,2.77,1.8,2.662333333333333,2.4545,18.0,6.0,17.0,0.0
2.782,0.076,235.87,11.8,0.0,0.0,17.0,2006-12-18 18:12:00,18.0,18.0,0.0,12.0,0.0,2.814,1.818,2.692,2.494666666666667,17.0,5.666666666666667,17.0,0.0
2.62,0.078,235.62,11.0,0.0,0.0,17.0,2006-12-18 18:13:00,18.0,18.0,0.0,12.0,0.0,2.782,1.87,2.693666666666667,2.525916666666667,17.0,5.666666666666667,17.0,0.0
2.51,0.076,234.67,10.6,0.0,0.0,17.0,2006-12-18 18:14:00,18.0,18.0,0.0,12.0,0.0,2.62,1.858,2.6796666666666678,2.5530833333333334,17.0,5.666666666666667,17.0,0.0
2.52,0.072,233.77,10.8,0.0,0.0,17.0,2006-12-18 18:15:00,18.0,18.0,0.0,12.0,0.0,2.51,1.868,2.669333333333334,2.58025,17.0,5.666666666666667,17.0,0.0
2.65,0.07,233.33,11.2,0.0,0.0,16.0,2006-12-18 18:16:00,18.0,18.0,0.0,12.0,0.0,2.52,1.942,2.6493333333333338,2.60975,16.0,5.333333333333333,16.0,0.0
